link,study,analysis,maxOffStimulusFixations,minVisitDuration,pipefitter,visitCount,pageTurns,timeBetweenSum,timeBetweenMean,visitDurations,visitDurationsMin,visitDurationsMax,visitDurationsSum,visitDurationsMean,visitDurationsMedian,visitDurationsVariance,visitDurationsStandardDeviation,visitDurationsSkewness,visitDurationsKurtosis,visitDurationsLogMean,visitDurationsLog10Mean,visitDurationsLog10Max,visitDurationsLog10StandardDeviation,visitTimestamps,visitDurationsPerStimulus,visitCountsPerStimulus,fixationCount,fixationFrequency,Composite Spatial Cognition Score,Direct Work %,Indirect Work %,experimentTime,# Errors,Rework %,Work Experience,Card Rotation Score,Cube Comparison Score,Age,Engineering Drawings Training,pageTurnCountHigh,visitCountHigh,visitDurationsMeanHigh,visitDurationsStandardDeviationHigh,visitDurationsSkewnessHigh,visitDurationsKurtosisHigh,experimentTimeGood,errorsGood,reworkGood,workExperienceHigh,cardGood,cubeGood,ageHigh,densityYMax,densityTop,gt7.5High,averageCoverage,averageCoverageNoZeros,timeAveragedCoverage,averageCoverageHigh,averageCoverageNoZerosHigh,timeAveragedCoverageHigh
http://localhost:3000/studies/NGtdmLym9wWPN6xdZ/analyses/McnrqJoF2Yed4rkeH/8nE7eHs7rWS2imL6L/K2XfFEHBfMGAGineu/1,Pipe Spool Assembly Task,Analysis,0,0,Pipefitter 13,312,32,2105.239,6.769257235,"1.974,1.244,15.483,5.692,2.905,3.236,2.706,0.332,8.131,3.153,0.929,1.924,0.797,1.676,3.535,7.368,2.406,1.261,15.367,15.202,9.294,9.526,9.941,2.057,3.252,35.414,22.819,1.328,0.879,74.912,2.423,2.771,6.14,25.093,15.201,5.476,27.962,4.099,4.946,0.895,1.593,6.024,16.197,0.714,2.273,3.635,5.426,1.892,2.373,1.079,1.875,5.908,1.742,4,2.141,0.382,3.186,0.796,5.178,4.713,3.967,4.796,3.452,0.73,1.576,1.029,0.73,0.78,7.451,0.846,3.916,1.045,16.744,7.799,16.014,4.132,14.737,0.515,2.655,1.776,3.435,0.913,1.111,6.29,0.896,4.513,3.8,3.534,1.743,4.149,4.895,1.991,4.315,4.846,4.414,1.627,0.68,7.003,2.489,5.095,10.538,9.94,4.813,1.593,6.455,1.626,6.572,4.979,3.883,1.377,1.693,5.642,5.576,2.805,2.374,0.731,8.895,2.821,5.261,5.128,1.676,1.394,1.493,1.145,4.249,17.624,1.045,10.587,2.373,1.028,5.41,4.232,7.369,0.797,8.463,1.909,5.626,3.037,8.828,2.423,3.734,1.477,2.074,4.863,8.182,3.352,1.012,3.768,4.978,1.842,2.689,2.888,0.431,1.776,3.65,4.364,4.365,3.568,1.66,0.947,2.207,2.307,0.514,0.846,1.096,3.751,1.328,1.726,6.273,0.747,1.627,2.14,2.638,4.166,23.682,21.441,0.73,1.212,0.879,3.037,0.582,5.709,2.788,29.423,7.053,6.887,0.564,17.01,28.743,9.791,0.913,3.335,1.942,4.979,2.706,3.916,2.871,7.684,1.294,0.581,2.804,1.394,1.394,2.506,3.037,4.464,0.697,1.261,0.978,4.281,1.378,2.722,2.025,0.415,1.494,1.742,5.028,11.865,2.257,8.066,8.679,18.305,0.813,0.664,0.93,7.451,7.202,2.124,2.523,0.381,9.343,0.448,4.614,4.763,2.938,6.655,7.385,5.228,3.336,3.767,1.676,2.705,6.356,5.359,1.527,16.264,2.672,1.709,3.369,1.095,3.02,0.648,2.606,4.729,0.962,1.593,2.821,4.845,3.717,5.758,1.71,1.428,0.98,5.46,0.962,1.145,2.44,3.319,2.473,4.813,2.589,7.302,2.024,0.681,8.182,2.273,0.349,5.244,0.498,0.333,6.174,0.647,2.539,4.364,1.46,0.846,1.112,0.847,3.055,2.639,0.68,0.829,3.369,0.863,0.78,1.859,1.444,0.896,4.332,0.581,1.145,0.796,2.291,1.925,7.234,0.846,2.522,2.573,1.411,0.549,0.797,0.714",0.332,74.912,1406.565,4.508221154,2.697,41.51049426,6.442863824,5.566247162,47.75811197,0.9917503,0.4307117,1.874551,0.4249092,"[80.488,83.259,85.35,110.592,117.545,121.478,126.108,145.624,146.67,168.725,185.819,187.91,190.249,198.165,267.667,274.77,283.897,295.962,302.617,319.029,335.741,345.3,355.174,365.663,368.218,372.682,409.242,432.508,450.415,458.015,539.98,562.085,568.74,578.149,608.552,626.392,632.782,664.213,673.423,699.661,702.897,721.367,732.353,762.208,764.797,767.983,776.63,783.068,787.151,823.627,828.241,919.1,925.905,928.36,933.771,941.139,948.64,968.389,972.786,1032.43,1037.242,1048.428,1054.336,1058.618,1060.659,1063.231,1067.148,1068.143,1070.5,1078.997,1080.656,1084.855,1086.332,1106.18,1115.905,1132.583,1138.358,1156.629,1158.986,1185.223,1189.654,1193.836,1195.38,1197.719,1204.69,1209.204,1217.601,1227.044,1239.058,1244.718,1251.688,1259.255,1262.209,1267.602,1281.559,1289.292,1292.861,1310.103,1341.983,1345.302,1512.135,1542.803,1563.464,1573.023,1587.544,1594.846,1601.6,1609.4,1614.81,1621.183,1623.423,1626.709,1634.492,1654.423,1658.953,1664.679,1681.341,1698.534,1714.913,1723.825,1780.481,1784.232,1795.55,1804.478,1836.955,1841.585,1860.72,1863.458,1874.643,1882.377,1884.401,1891.305,1898.905,1912.945,1917.659,1929.308,1997.481,2006.675,2018.724,2028.183,2036.281,2043.202,2056.81,2064.543,2075.048,2092.457,2097.187,2100.339,2106.314,2113.367,2115.806,2119.125,2122.727,2125.166,2129.913,2149.246,2154.888,2162.489,2171.218,2173.425,2180.014,2196.045,2240.537,2241.732,2254.012,2261.148,2273.296,2305.275,2376.967,2384.037,2385.613,2388.916,2391.455,2395.371,2401.063,2429.624,2452.708,2454.268,2455.546,2457.587,2460.69,2461.703,2467.528,2471.328,2501.449,2508.601,2515.538,2516.169,2533.444,2563.847,2574.252,2575.58,2582.998,2587.744,2596.141,2602.481,2609.633,2613.367,2623.01,2626.013,2627.457,2636.269,2639.721,2642.127,2649.413,2658.042,2665.859,2667.435,2673.493,2675.235,2683.947,2690.701,2699.862,2702.882,2705.521,2715.545,2719.893,2730.448,2745.45,2748.951,2784.299,2799.517,2831.297,2836.16,2838.649,2848.125,2871.541,2880.884,2888.468,2896.567,2897.496,2909.494,2912.697,2920.082,2925.276,2929.093,2935.914,2945.788,2951.613,2958.567,2986.198,2989.915,2997.848,3011.739,3019.239,3023.637,3044.464,3052.911,3055.234,3061.889,3065.756,3072.875,3074.518,3091.562,3122.562,3132.071,3138.228,3141.282,3147.438,3152.284,3163.253,3166.124,3168.497,3170.671,3177.509,3179.55,3181.359,3185.06,3191.681,3195.631,3201.738,3205.588,3215.197,3217.603,3218.549,3235.576,3248.47,3251.524,3257.996,3261.066,3262.261,3270.459,3274.027,3279.172,3284.035,3287.602,3289.892,3292.464,3294.522,3300.895,3317.358,3374.247,3378.063,3388.17,3395.156,3409.959,3431.981,3434.67,3436.91,3487.559,3489.302,3493.932,3502.428,3514.825,3518.029,3528.284,3533.213,3544.066,3549.31,3553.193,3559.948,3591.578]","175.17699999999996,289.318,193.216,56.14300000000001,105.445,58.45099999999999,286.651,145.708,79.80999999999999,16.646","31,41,41,17,22,24,56,37,35,8",2831,2.01270471,31.71428571,39.65517241,50.86206897,3488,2,9.482758621,1,26,2,25,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0.1926858,0,1,0.049524818,0.059890478,0.135121417,1,1,1
http://localhost:3000/studies/NGtdmLym9wWPN6xdZ/analyses/McnrqJoF2Yed4rkeH/BSZJu6aTzmhnSwyg3/K2XfFEHBfMGAGineu/1,Pipe Spool Assembly Task,Analysis,0,0,Pipefitter 11,348,71,2862.996,8.250708934,"1.975,4.183,15.334,0.963,0.78,5.742,4.016,2.705,1.029,0.564,2.092,0.945,4.696,9.559,6.224,0.464,1.71,2.373,2.257,0.929,4.431,3.584,3.003,2.772,1.361,1.693,5.725,16.911,0.497,1.145,0.963,8.679,1.759,0.813,0.763,0.581,1.461,3.153,1.129,1.063,2.24,7.484,0.963,2.506,1.71,0.399,2.224,3.418,2.589,0.614,2.655,0.614,6.24,5.958,1.277,2.34,9.128,19.416,9.426,2.473,8.862,5.709,1.394,2.987,4.797,10.737,4.264,1.062,12.131,1.295,13.094,7.484,1.295,6.439,0.648,5.643,15.583,7.584,7.866,2.058,5.161,3.403,2.538,3.103,2.904,4.116,4.614,10.306,10.488,1.261,3.302,5.41,27.183,11.052,16.911,10.272,2.406,10.82,4.978,5.011,5.277,0.979,0.381,1.759,1.111,6.157,26.536,6.937,2.34,4.812,3.966,3.701,9.21,2.622,4.049,6.937,2.373,1.128,0.398,4.199,1.593,3.403,2.008,3.419,1.859,8.613,2.506,0.963,5.227,1.594,8.663,2.539,2.822,2.29,7.817,6.589,0.498,0.73,0.746,8.845,2.373,1.311,0.846,11.567,1.56,8.032,1.46,2.307,7.551,5.394,1.692,5.659,1.129,0.648,1.577,0.846,0.565,1.294,2.307,1.128,1.875,1.427,3.584,1.444,4.448,9.675,0.448,8.912,3.617,5.808,4.066,1.792,5.394,6.123,8.364,7.601,4.182,3.336,4.148,3.004,2.025,1.46,1.112,0.597,3.169,3.401,2.025,1.129,12.38,2.207,3.834,0.431,2.124,7.6,10.356,6.074,4.414,7.185,1.178,6.539,3.037,1.361,0.664,2.837,4.647,9.924,2.008,4.298,7.418,1.012,1.096,2.124,2.025,1.195,6.174,13.277,6.97,9.177,3.534,14.786,0.929,0.897,2.224,2.406,0.747,0.713,2.042,1.029,0.415,10.704,12.43,1.228,10.14,7.335,0.598,4.165,4.448,1.908,0.598,4.497,6.058,0.963,0.481,1.113,7.8,3.402,1.145,0.813,3.552,9.575,18.968,2.838,0.863,2.024,6.423,16.428,1.743,1.046,2.224,2.124,10.522,3.601,0.448,11.517,5.144,5.974,5.078,10.92,7.949,1.161,1.327,8.547,6.488,2.489,0.398,4,17.989,8.033,1.295,6.937,8.828,6.638,0.564,0.879,8.083,14.72,2.157,1.162,1.411,6.771,0.896,0.88,0.995,7.717,11.517,12.845,2.622,2.273,4.381,8.795,2.871,7.335,2.008,2.075,1.842,0.962,2.24,1.013,0.73,2.274,3.402,2.639,2.257,4.58,3.119,1.726,2.025,2.605,3.403,3.469,2.705,3.867,6.14,1.145,0.713,4.033,5.527,5.725,0.514,1.393,3.85,1.344,0.996,0.663,1.71,6.107,0.747,0.481,5.642,1.161,0.88,1.809,2.538,10.82,6.107,0.648,1.078,2.39",0.381,27.183,1489.06,4.278908046,2.68,17.10423405,4.135726544,1.995993066,5.539681469,1.024051,0.4447397,1.434297,0.4164524,"[45.969,56.888,71.891,89.266,93.598,96.585,103.538,116.781,121.826,147.168,148.478,151.649,153.906,169.372,180.557,189.121,268.579,283.482,337.367,344.271,345.333,353.963,359.804,367.686,373.528,384.332,388.597,399.55,423.083,427.778,432.873,438.715,453.153,455.376,475.175,489.098,519.235,522.604,540.892,558.483,581.435,610.311,618.757,622.093,653.226,660.03,664.212,697.337,721.931,739.323,761.959,796.826,803.032,810.998,826.598,836.372,839.359,850.595,870.758,889.228,892.232,903.218,911.948,915.2,919.73,927.132,937.92,945.138,946.947,976.702,979.706,992.933,1002.325,1005.628,1014.423,1016.697,1027.999,1091.26,1099.076,1108.751,1148.016,1160.993,1165.027,1173.224,1181.605,1185.803,1370.758,1377.612,1411.135,1428.975,1437.04,1449.935,1458.813,1490.826,1512.93,1530.422,1542.304,1566.766,1583.195,1592.472,1614.61,1626.094,1653.692,1660.944,1668.479,1675.581,1685.854,1717.418,1740.104,1744.087,1759.023,1763.42,1782.405,1793.889,1805.224,1820.558,1835.128,1838.979,1840.97,1842.082,1852.952,1856.818,1862.096,1896.149,1966.265,1972.521,1983.972,1989,1996.402,2015.901,2028.431,2041.093,2045.092,2056.643,2060.111,2109.797,2166.039,2168.578,2180.743,2182.452,2201.122,2205.702,2210.581,2221.683,2240.469,2243.025,2252.285,2254.177,2257.778,2266.706,2273.909,2278.771,2286.123,2293.756,2296.063,2306.95,2310.219,2311.829,2316.907,2340.987,2344.406,2348.272,2350.231,2358.876,2365.133,2382.807,2401.626,2410.123,2420.147,2429.739,2437.107,2446.898,2449.039,2460.49,2484.055,2498.41,2507.521,2523.95,2527.535,2540.263,2554.618,2559.481,2572.608,2577.188,2602.828,2648.515,2664.911,2668.512,2674.171,2692.575,2696.84,2731.973,2733.814,2742.079,2756.832,2772.133,2778.738,2784.713,2797.574,2800.71,2808.46,2814.667,2821.454,2825.62,2829.785,2847.907,2881.911,2885.512,2900.083,2913.907,2920.196,2931.398,2938.053,2947.031,2959.112,2967.891,2984.221,2992.187,3002.825,3007.654,3025.71,3031.235,3039.301,3060.875,3064.858,3067.928,3068.724,3071.612,3072.724,3074.068,3094.713,3114.76,3127.14,3138.441,3164.446,3167.367,3172.727,3181.191,3204.358,3208.341,3219.194,3230.213,3237.167,3241.232,3250.493,3268.582,3276.614,3287.417,3306.203,3314.053,3323.911,3351.84,3358.927,3362.03,3366.278,3378.626,3399.701,3402.124,3403.236,3405.792,3408.181,3430.137,3435.315,3443.895,3470.265,3481.765,3487.988,3493.133,3511.454,3522.192,3524.067,3528.414,3537.592,3552.345,3556.959,3564.808,3586.747,3610.478,3637.18,3641.113,3650.49,3672.545,3680.494,3683.365,3684.808,3695.546,3717.336,3720.82,3726.811,3729.367,3743.125,3744.087,3746.046,3748.468,3767.304,3780.63,3794.686,3817.057,3822.965,3827.595,3838.282,3844.422,3854.413,3865.216,3870.261,3874.178,3875.804,3882.027,3883.305,3911.65,3974.297,3979.276,3983.325,3992.303,3998.278,4028.796,4030.622,4035.252,4124.335,4139.321,4145.179,4150.755,4156.149,4190.7,4209.055,4212.556,4220.09,4232.106,4259.056,4264.251,4266.806,4272.2,4274.556,4277.942,4282.09,4286.505,4301.258,4305.009,4305.971,4320.459,4321.985,4324.143,4326.666,4333.486,4351.16,4375.671,4393.379,4395.635]","143.59899999999996,177.67100000000002,199.029,87.123,182.48400000000004,61.73100000000001,287.164,177.187,104.11800000000001,68.95400000000001","35,48,37,17,39,21,62,42,23,24",3049,2.0476005,37.28571429,39.68253968,47.61904762,4314,3,12.6984127,1,23,5,24,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.1721382,0,1,0.060155894,0.070963564,0.128548588,1,1,1
http://localhost:3000/studies/NGtdmLym9wWPN6xdZ/analyses/McnrqJoF2Yed4rkeH/3N3MYtcA72GWXHPSL/K2XfFEHBfMGAGineu/1,Pipe Spool Assembly Task,Analysis,0,0,Pipefitter 08,158,26,1230.004,7.834420382,"1.445,3.784,3.668,8.049,2.606,1.443,5.443,0.713,0.381,10.174,2.108,7.286,0.797,16.612,3.717,1.792,3.469,8.778,4.448,16.512,0.432,9.94,0.631,49.387,8.364,27.531,10.239,3.252,3.751,0.714,1.627,12.728,5.011,1.427,12.347,2.839,6.804,3.668,4.099,7.269,1.809,7.385,1.212,2.987,7.617,1.062,5.957,0.763,9.792,0.465,0.746,3.419,2.639,2.007,2.805,10.902,8.795,4.597,6.771,3.684,2.107,9.526,2.041,1.643,9.028,14.073,0.879,1.294,0.797,11.716,4.481,11.368,17.226,10.339,2.556,2.323,5.543,2.572,1.742,4.78,0.896,5.676,5.709,0.481,1.311,3.236,7.318,3.352,3.601,1.841,6.488,0.913,2.506,4.647,4.397,7.949,1.543,15.767,3.585,4.265,4,1.196,0.929,1.046,7.335,0.332,3.02,4.63,1.826,2.722,3.12,2.173,2.39,1.394,3.8,3.436,1.974,1.112,1.477,1.76,11.168,2.307,1.295,0.73,8.53,1.261,1.277,6.438,0.465,1.925,3.502,2.721,1.045,1.212,2.373,12.845,2.539,2.621,8.48,4.115,3.651,1.61,8.895,0.548,2.903,0.564,5.775,1.394,1.742,2.074,5.493,2.887,1.145,3.203,3.303,0.582,0.647,2.788",0.332,49.387,737.939,4.6705,3.0035,30.07387743,5.483965484,4.235881433,27.76621323,1.085339,0.4713566,1.693613,0.4192937,"[96.12,98.709,199.012,212.255,228.286,237.912,244.484,259.021,261.162,262.041,291.581,296.742,310.45,314.599,336.571,347.475,374.176,381.562,397.692,416.113,436.425,452.241,469.45,482.594,534.72,543.748,589.136,600.139,620.086,669.872,671.166,682.701,703.81,709.402,711.327,727.723,731.657,775.468,782.521,789.624,803.946,817.886,839.775,845.003,859.64,868.9,874.576,884.782,887.42,897.759,900,901.875,911.434,921.541,926.834,947.065,958.532,977.002,1002.277,1015.885,1019.636,1025.294,1036.214,1047.748,1053.971,1063.912,1085.984,1087.013,1125.613,1145.08,1173.474,1179.88,1205.952,1223.26,1242.494,1245.565,1254.526,1261.795,1269.944,1272.432,1292.845,1297.491,1334.416,1355.492,1357.052,1358.894,1368.785,1387.604,1398.623,1409.444,1414.97,1421.89,1423.483,1439.116,1448.642,1458.134,1468.191,1469.8,1497.332,1510.874,1530.506,1552.229,1578.915,1583.578,1585.072,1592.457,1592.855,1611.624,1627.041,1630.012,1639.919,1649.595,1655.27,1670.621,1677.06,1684.975,1701.372,1711.462,1727.476,1733.384,1746.81,1768.433,1770.989,1773.047,1774.142,1784.448,1791.352,1795.866,1805.557,1812.942,1816.51,1822.153,1833.222,1836.341,1855.293,1860.571,1885.182,1888.468,1897.163,1911.751,1920.413,1925.209,1944.261,1956.143,1959.247,1970.648,1974.58,1984.903,1988.139,1991.027,2002.361,2014.111,2032.996,2036.299,2045.509,2050.57,2053.873,2061.275]","71.259,167.946,134.739,116.862,47.791,30.788,59.61100000000001,65.00000000000001,33.42,10.523","12,22,24,27,12,7,21,17,11,5",1524,2.065211352,72.14285714,58.73015873,33.33333333,1892,0,7.936507937,7,35,13,23,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0.1610971,0,1,0.043873146,0.050231573,0.09396495,1,1,1
http://localhost:3000/studies/NGtdmLym9wWPN6xdZ/analyses/McnrqJoF2Yed4rkeH/e34N4tRYB3rzoeNxb/K2XfFEHBfMGAGineu/1,Pipe Spool Assembly Task,Analysis,0,0,Pipefitter 01,268,56,1565.201,5.86217603,"8.264,2.007,2.971,1.477,2.738,1.145,2.472,1.593,4.763,2.904,25.175,1.227,12.878,30.685,16.679,8.398,7.385,8.347,2.058,7.037,3.286,0.913,4.016,0.929,3.684,5.394,7.882,7.302,4.663,4.331,2.008,2.738,5.46,6.174,0.797,1.427,1.062,2.456,17.658,1.277,7.252,3.966,1.411,2.042,3.751,7.104,0.532,8.198,3.004,0.88,9.128,7.567,4.049,1.41,0.664,21.009,1.527,3.452,3.07,0.515,6.937,1.527,2.324,0.515,4.962,5.941,1.046,0.714,0.979,0.415,2.705,2.456,3.12,4.481,9.394,3.303,2.788,1.361,2.074,9.161,2.257,3.501,13.011,1.609,1.095,5.942,3.518,1.461,6.705,3.253,0.813,4.946,2.008,3.12,2.191,4.696,5.293,3.269,6.954,4.199,2.009,5.493,2.556,1.244,2.971,3.319,1.046,1.377,0.996,2.124,2.87,2.573,2.075,1.344,3.386,0.879,0.681,1.776,1.443,1.974,0.365,1.228,1.593,10.919,4.829,5.161,1.593,1.925,6.505,1.743,0.481,2.024,5.377,0.398,5.261,0.813,1.992,1.809,1.029,1.925,2.589,4.995,1.51,6.671,1.527,3.601,2.54,2.09,5.377,2.174,2.307,2.622,4.215,5.46,1.343,1.195,7.766,3.037,0.597,2.589,4.797,1.012,0.78,1.477,2.058,1.062,1.162,10.156,4.398,1.593,0.863,4.099,1.527,6.704,10.09,1.892,0.896,1.245,0.448,2.937,1.078,1.693,3.352,3.17,3.236,3.933,1.991,4.199,1.526,3.219,1.477,5.792,1.443,2.804,3.121,1.345,2.688,4.514,2.871,0.565,7.152,0.631,1.277,1.112,1.843,1.494,1.128,2.904,3.934,1.593,0.846,1.493,0.431,3.004,2.672,0.647,5.144,0.614,0.465,6.655,2.008,5.144,2.058,1.079,0.531,3.501,0.415,1.012,1.494,3.95,17.906,1.062,2.772,1.743,1.809,1.078,1.544,1.743,1.461,1.742,5.942,0.746,0.464,0.78,2.988,0.797,1.609,1.08,1.278,8.397,1.942,0.647,17.674,2.473,5.161,3.02,1.527,7.783,1.926,3.667,4.448,1.942,1.011,2.257,5.477,0.581,1.693,0.979",0.365,30.685,934.139,3.485593284,2.224,14.43455669,3.799283707,3.396186748,15.87655241,0.8615269,0.3741564,1.486926,0.3744629,"[49.222,65.901,68.622,119.935,131.635,139.003,147.102,171.994,174.782,179.645,183.163,225.316,228.651,246.557,297.14,314.88,336.637,345.034,358.493,361.613,371.753,380.216,390.738,399.699,412.859,417.589,424.742,433.869,442.831,448.507,453.319,456.472,470.063,519.053,525.857,526.753,529.043,531.898,535.399,554.302,556.575,572.54,576.556,582.264,587.044,605.05,612.617,649.741,660.545,664.428,666.22,677.937,688.923,694.549,697.187,700.457,735.921,741.464,749.164,754.391,756.018,767.203,775.467,782.836,786.155,791.25,804.808,807.613,809.521,811.612,813.753,819.097,826.864,832.871,851.341,862.643,867.091,870.791,903.866,909.027,919.697,924.162,931.945,946.898,951.395,953.419,960.589,965.434,980.868,989.348,995.389,1000.799,1006.657,1018.672,1027.086,1030.555,1036.513,1042.968,1047.88,1055.597,1065.62,1069.553,1078.216,1082.797,1084.672,1088.705,1094.463,1096.455,1101.184,1112.967,1117.946,1121.845,1127.886,1130.807,1137.063,1144.216,1146.39,1151.85,1173.507,1177.125,1180.261,1196.242,1201.221,1230.031,1241.647,1247.688,1253.281,1255.737,1258.724,1266.722,1274.075,1275.917,1280.663,1286.289,1286.77,1292.728,1293.64,1298.055,1300.959,1302.867,1306.95,1312.443,1318.119,1320.774,1328.806,1331.594,1337.236,1339.859,1342.016,1359.59,1368.801,1381.911,1388.881,1395.768,1408.099,1416.247,1422.935,1433.539,1444.542,1446.516,1454.266,1460.855,1490.561,1518.54,1524.797,1531.634,1537.409,1542.62,1553.125,1566.551,1576.093,1579.578,1589.037,1601.617,1614.86,1628.916,1632.683,1641.993,1651.137,1652.017,1660.132,1662.986,1678.685,1685.489,1717.469,1722.248,1728.82,1733.317,1738.528,1741.565,1748.9,1750.825,1760.766,1765.562,1770.158,1779.85,1785.692,1793.89,1804.528,1814.584,1816.626,1839.477,1840.988,1842.747,1848.206,1854.894,1857.367,1862.429,1866.843,1873.382,1878.908,1884.451,1890.077,1913.443,1921.558,1928.246,1954.367,1982.728,1989.184,1991.822,2002.742,2007.837,2016.599,2146.026,2149.096,2153.345,2167.334,2184.328,2189.025,2201.388,2209.868,2240.371,2246.378,2301.308,2312.195,2319.298,2328.923,2338.631,2353.185,2355.675,2359.757,2366.927,2368.985,2370.876,2372.419,2378.294,2385.049,2393.943,2395.769,2398.856,2407.95,2416.264,2419.351,2438.336,2441.904,2448.194,2452.16,2457.222,2466.913,2472.606,2479.592,2490.379,2493.649,2496.602,2514.94,2524.333,2530.506,2547.583]","89.645,203.39700000000002,159.74599999999998,136.54899999999998,43.515,87.22599999999998,90.09700000000001,44.806,41.753,37.40500000000001","23,32,41,47,14,28,31,16,16,20",1980,2.119598903,43.14285714,26.5060241,54.21686747,2490,2,19.27710843,8,26,6,26,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0.2458496,1,0,0.041348066,0.049470008,0.093012063,1,1,1
